IDSinhVien|MaMonHoc|TenDot|DiemTongKet|ThuocKCNTT|TenMonHoc
1710061|003633|HK1 (2020-2021)|6.5|0|Tiếng Việt thực hành
1710061|014192|HK1 (2020-2021)|6.1|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1710061|002804|HK1 (2020-2021)|6.1|1|Lập trình phân tán với công nghệ Java
1710062|003877|HK1 (2018-2019)|8.2|0|Môi trường và con người
1710062|004119|HK2 (2018-2019)|9.3|1|Lập trình hướng đối tượng
1710062|002876|HK1 (2019-2020)|10.0|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710062|014181|HK1 (2019-2020)|8.9|1|Hệ quản trị CSDL NoSQL MongoDB
1710062|004196|HK2 (2019-2020)|8.2|1|Quản lý dự án CNTT
1710062|001729|HK2 (2019-2020)|8.7|1|Tương tác người máy
1710062|003622|HK1 (2020-2021)|8.2|0|Tâm lý học đại cương
1710062|003633|HK1 (2020-2021)|7.5|0|Tiếng Việt thực hành
1710062|002804|HK1 (2020-2021)|9.9|1|Lập trình phân tán với công nghệ Java
1710062|015436|HK2 (2020-2021)|8.4|1|Phát triển giao diện ứng dụng
1710063|003877|HK1 (2018-2019)|5.4|0|Môi trường và con người
1710063|015396|HK1 (2018-2019)|4.3|0|Ứng dụng 5S và Kaizen trong sản xuất
1710063|014235|HK1 (2018-2019)|4.4|1|Ngôn ngữ R
1710063|004119|HK2 (2018-2019)|4.2|1|Lập trình hướng đối tượng
1710063|002876|HK1 (2019-2020)|4.9|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710063|014181|HK1 (2019-2020)|4.6|1|Hệ quản trị CSDL NoSQL MongoDB
1710063|004196|HK2 (2019-2020)|2.0|1|Quản lý dự án CNTT
1710063|001729|HK2 (2019-2020)|0.9|1|Tương tác người máy
1710063|002804|HK1 (2020-2021)|4.1|1|Lập trình phân tán với công nghệ Java
1710063|001758|HK1 (2020-2021)|4.5|1|Phân tích thiết kế giải thuật
1710063|015036|HK2 (2020-2021)|5.8|1|Ngôn ngữ lập trình
1710064|003877|HK1 (2018-2019)|8.2|0|Môi trường và con người
1710064|014233|HK1 (2018-2019)|7.4|1|Ngôn ngữ Python
1710064|004119|HK2 (2018-2019)|7.5|1|Lập trình hướng đối tượng
1710064|002990|HK1 (2019-2020)|8.2|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710064|014181|HK1 (2019-2020)|7.1|1|Hệ quản trị CSDL NoSQL MongoDB
1710064|003952|HK2 (2019-2020)|5.6|0|Tiếp thị điện tử
1710064|004024|HK2 (2019-2020)|6.8|1|Nhập môn dữ liệu lớn
1710064|003633|HK1 (2020-2021)|7.1|0|Tiếng Việt thực hành
1710064|003406|HK1 (2020-2021)|7.4|1|Lập trình Phân Tán Công Nghệ .NET
1710064|015060|HK2 (2020-2021)|5.9|1|Phân tích và quản lý yêu cầu
1710065|003822|HK2 (2017-2018)|7.9|0|Logic học
1710065|003605|HK2 (2017-2018)|7.2|0|Phương pháp tính
1710065|014233|HK1 (2018-2019)|7.0|1|Ngôn ngữ Python
1710065|004022|HK2 (2018-2019)|7.2|1|Lập trình phân tích dữ liệu 1
1710065|004119|HK2 (2018-2019)|7.1|1|Lập trình hướng đối tượng
1710065|003953|HK1 (2019-2020)|6.6|1|Lập trình phân tích dữ liệu 2
1710065|002990|HK1 (2019-2020)|8.2|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710065|004024|HK2 (2019-2020)|7.4|1|Nhập môn dữ liệu lớn
1710065|003634|HK1 (2020-2021)|7.5|0|Âm nhạc – Nhạc lý và Guitar căn bản
1710066|014235|HK1 (2018-2019)|2.8|1|Ngôn ngữ R
1710066|004119|HK2 (2018-2019)|5.0|1|Lập trình hướng đối tượng
1710066|004351|HK2 (2018-2019)|3.5|1|Kỹ thuật điện tử
1710066|002990|HK1 (2019-2020)|3.6|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710066|001730|HK1 (2019-2020)|4.5|1|Automat & ngôn ngữ hình thức
1710066|014181|HK1 (2019-2020)|0.9|1|Hệ quản trị CSDL NoSQL MongoDB
1710066|004024|HK2 (2019-2020)|1.7|1|Nhập môn dữ liệu lớn
1710066|003406|HK1 (2020-2021)|4.6|1|Lập trình Phân Tán Công Nghệ .NET
1710066|004023|HK2 (2020-2021)|1.1|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1710066|015036|HK2 (2020-2021)|1.8|1|Ngôn ngữ lập trình
1710066|015458|HK2 (2020-2021)|0.7|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1710067|003822|HK2 (2017-2018)|6.0|0|Logic học
1710067|004119|HK2 (2018-2019)|7.7|1|Lập trình hướng đối tượng
1710067|004351|HK2 (2018-2019)|8.9|1|Kỹ thuật điện tử
1710067|002876|HK1 (2019-2020)|8.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710067|001730|HK1 (2019-2020)|8.5|1|Automat & ngôn ngữ hình thức
1710067|014181|HK1 (2019-2020)|8.3|1|Hệ quản trị CSDL NoSQL MongoDB
1710067|014192|HK1 (2020-2021)|8.2|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1710067|003733|HK1 (2020-2021)|8.0|0|Cơ sở văn hóa Việt Nam
1710067|002804|HK1 (2020-2021)|8.6|1|Lập trình phân tán với công nghệ Java
1710067|001899|HK2 (2020-2021)|8.3|1|Công nghệ phần mềm
1710067|015036|HK2 (2020-2021)|8.9|1|Ngôn ngữ lập trình
1710068|003631|HK2 (2017-2018)|6.0|0|Vật lý đại cương
1710068|015400|HK1 (2018-2019)|7.2|1|Công nghệ thông tin trong chuyển đổi số
1710068|004119|HK2 (2018-2019)|7.2|1|Lập trình hướng đối tượng
1710068|002876|HK1 (2019-2020)|5.7|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710068|014181|HK1 (2019-2020)|7.1|1|Hệ quản trị CSDL NoSQL MongoDB
1710068|003748|HK1 (2020-2021)|6.0|0|Hội Họa
1710068|003733|HK1 (2020-2021)|7.6|0|Cơ sở văn hóa Việt Nam
1710068|002804|HK1 (2020-2021)|6.5|1|Lập trình phân tán với công nghệ Java
1710068|001899|HK2 (2020-2021)|6.1|1|Công nghệ phần mềm
1710069|003605|HK2 (2017-2018)|8.0|0|Phương pháp tính
1710069|014233|HK1 (2018-2019)|8.6|1|Ngôn ngữ Python
1710069|004022|HK2 (2018-2019)|8.3|1|Lập trình phân tích dữ liệu 1
1710069|004119|HK2 (2018-2019)|7.5|1|Lập trình hướng đối tượng
1710069|003953|HK1 (2019-2020)|6.4|1|Lập trình phân tích dữ liệu 2
1710069|004021|HK1 (2019-2020)|8.4|1|Lập trình GUI với Qt Framework
1710069|004024|HK2 (2019-2020)|9.1|1|Nhập môn dữ liệu lớn
1710069|003748|HK1 (2020-2021)|8.2|0|Hội Họa
1710069|003664|HK1 (2020-2021)|8.2|0|Xã hội học
1710069|015060|HK2 (2020-2021)|8.4|1|Phân tích và quản lý yêu cầu
1710070|014233|HK1 (2018-2019)|6.8|1|Ngôn ngữ Python
1710070|004022|HK2 (2018-2019)|5.6|1|Lập trình phân tích dữ liệu 1
1710070|003953|HK1 (2019-2020)|5.3|1|Lập trình phân tích dữ liệu 2
1710070|004024|HK2 (2019-2020)|5.3|1|Nhập môn dữ liệu lớn
1710070|003664|HK1 (2020-2021)|5.9|0|Xã hội học
1710070|003748|HK1 (2020-2021)|5.9|0|Hội Họa
1710071|014234|HK1 (2018-2019)|8.2|1|Tính toán số & Matlab
1710071|015400|HK1 (2018-2019)|7.1|1|Công nghệ thông tin trong chuyển đổi số
1710071|004119|HK2 (2018-2019)|8.1|1|Lập trình hướng đối tượng
1710071|004351|HK2 (2018-2019)|8.3|1|Kỹ thuật điện tử
1710071|002990|HK1 (2019-2020)|8.3|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710071|001730|HK1 (2019-2020)|5.6|1|Automat & ngôn ngữ hình thức
1710071|014181|HK1 (2019-2020)|7.2|1|Hệ quản trị CSDL NoSQL MongoDB
1710071|003733|HK1 (2020-2021)|7.8|0|Cơ sở văn hóa Việt Nam
1710071|014192|HK1 (2020-2021)|6.2|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1710071|003406|HK1 (2020-2021)|7.4|1|Lập trình Phân Tán Công Nghệ .NET
1710071|001758|HK1 (2020-2021)|7.4|1|Phân tích thiết kế giải thuật
1710071|015036|HK2 (2020-2021)|6.0|1|Ngôn ngữ lập trình
1710072|003877|HK1 (2018-2019)|8.1|0|Môi trường và con người
1710072|015396|HK1 (2018-2019)|8.0|0|Ứng dụng 5S và Kaizen trong sản xuất
1710072|015400|HK1 (2018-2019)|8.1|1|Công nghệ thông tin trong chuyển đổi số
1710072|004119|HK2 (2018-2019)|8.3|1|Lập trình hướng đối tượng
1710072|002876|HK1 (2019-2020)|7.0|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710072|001730|HK1 (2019-2020)|8.7|1|Automat & ngôn ngữ hình thức
1710072|014181|HK1 (2019-2020)|8.4|1|Hệ quản trị CSDL NoSQL MongoDB
1710072|003634|HK1 (2020-2021)|7.3|0|Âm nhạc – Nhạc lý và Guitar căn bản
1710072|003748|HK1 (2020-2021)|6.0|0|Hội Họa
1710072|002804|HK1 (2020-2021)|6.7|1|Lập trình phân tán với công nghệ Java
1710072|015033|HK2 (2020-2021)|8.1|1|Đồ họa máy tính
1710073|014233|HK1 (2018-2019)|5.9|1|Ngôn ngữ Python
1710073|004022|HK2 (2018-2019)|6.9|1|Lập trình phân tích dữ liệu 1
1710073|004119|HK2 (2018-2019)|6.4|1|Lập trình hướng đối tượng
1710073|003953|HK1 (2019-2020)|7.1|1|Lập trình phân tích dữ liệu 2
1710073|002876|HK1 (2019-2020)|5.6|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710073|014181|HK1 (2019-2020)|5.8|1|Hệ quản trị CSDL NoSQL MongoDB
1710073|004024|HK2 (2019-2020)|5.5|1|Nhập môn dữ liệu lớn
1710073|002804|HK1 (2020-2021)|7.8|1|Lập trình phân tán với công nghệ Java
1710073|004023|HK2 (2020-2021)|7.8|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1710073|015458|HK2 (2020-2021)|5.5|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1710074|003631|HK2 (2017-2018)|4.0|0|Vật lý đại cương
1710074|014233|HK1 (2018-2019)|5.1|1|Ngôn ngữ Python
1710074|004022|HK2 (2018-2019)|4.5|1|Lập trình phân tích dữ liệu 1
1710074|003953|HK1 (2019-2020)|0.3|1|Lập trình phân tích dữ liệu 2
1710074|004024|HK2 (2019-2020)|5.1|1|Nhập môn dữ liệu lớn
1710074|014192|HK1 (2020-2021)|4.7|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1710075|004119|HK2 (2018-2019)|5.7|1|Lập trình hướng đối tượng
1710075|002876|HK1 (2019-2020)|7.9|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710075|014181|HK1 (2019-2020)|6.2|1|Hệ quản trị CSDL NoSQL MongoDB
1710075|003633|HK1 (2020-2021)|6.2|0|Tiếng Việt thực hành
1710075|002804|HK1 (2020-2021)|6.7|1|Lập trình phân tán với công nghệ Java
1710076|003822|HK2 (2017-2018)|8.2|0|Logic học
1710076|015396|HK1 (2018-2019)|6.0|0|Ứng dụng 5S và Kaizen trong sản xuất
1710076|004119|HK2 (2018-2019)|5.7|1|Lập trình hướng đối tượng
1710076|004351|HK2 (2018-2019)|6.4|1|Kỹ thuật điện tử
1710076|002990|HK1 (2019-2020)|6.1|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710076|014181|HK1 (2019-2020)|6.6|1|Hệ quản trị CSDL NoSQL MongoDB
1710076|004196|HK2 (2019-2020)|6.6|1|Quản lý dự án CNTT
1710076|003664|HK1 (2020-2021)|6.0|0|Xã hội học
1710076|003748|HK1 (2020-2021)|5.7|0|Hội Họa
1710076|003406|HK1 (2020-2021)|6.6|1|Lập trình Phân Tán Công Nghệ .NET
1710077|014233|HK1 (2018-2019)|8.2|1|Ngôn ngữ Python
1710077|004119|HK2 (2018-2019)|8.2|1|Lập trình hướng đối tượng
1710077|002876|HK1 (2019-2020)|8.4|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710077|014181|HK1 (2019-2020)|8.0|1|Hệ quản trị CSDL NoSQL MongoDB
1710077|003952|HK2 (2019-2020)|8.7|0|Tiếp thị điện tử
1710077|004024|HK2 (2019-2020)|8.5|1|Nhập môn dữ liệu lớn
1710077|003748|HK1 (2020-2021)|8.0|0|Hội Họa
1710077|002804|HK1 (2020-2021)|8.0|1|Lập trình phân tán với công nghệ Java
1710077|001758|HK1 (2020-2021)|8.2|1|Phân tích thiết kế giải thuật
1710077|001899|HK2 (2020-2021)|6.4|1|Công nghệ phần mềm
1710077|015036|HK2 (2020-2021)|7.3|1|Ngôn ngữ lập trình
1710077|015458|HK2 (2020-2021)|8.7|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1710078|015395|HK1 (2018-2019)|7.3|0|Ứng dụng hóa học trong Công nghiệp
1710078|015396|HK1 (2018-2019)|6.8|0|Ứng dụng 5S và Kaizen trong sản xuất
1710078|014233|HK1 (2018-2019)|7.6|1|Ngôn ngữ Python
1710078|004022|HK2 (2018-2019)|7.4|1|Lập trình phân tích dữ liệu 1
1710078|004119|HK2 (2018-2019)|7.0|1|Lập trình hướng đối tượng
1710078|003953|HK1 (2019-2020)|7.2|1|Lập trình phân tích dữ liệu 2
1710078|004024|HK2 (2019-2020)|7.9|1|Nhập môn dữ liệu lớn
1710078|003633|HK1 (2020-2021)|8.0|0|Tiếng Việt thực hành
1710078|015060|HK2 (2020-2021)|6.4|1|Phân tích và quản lý yêu cầu
1710078|001899|HK2 (2020-2021)|7.6|1|Công nghệ phần mềm
1710079|003605|HK2 (2017-2018)|8.2|0|Phương pháp tính
1710079|003877|HK1 (2018-2019)|6.0|0|Môi trường và con người
1710079|001479|HK1 (2018-2019)|8.9|0|Địa lí kinh tế
1710079|014234|HK1 (2018-2019)|7.7|1|Tính toán số & Matlab
1710079|004119|HK2 (2018-2019)|7.3|1|Lập trình hướng đối tượng
1710079|002876|HK1 (2019-2020)|8.3|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710079|004021|HK1 (2019-2020)|7.8|1|Lập trình GUI với Qt Framework
1710079|014181|HK1 (2019-2020)|8.0|1|Hệ quản trị CSDL NoSQL MongoDB
1710079|004196|HK2 (2019-2020)|8.4|1|Quản lý dự án CNTT
1710079|014192|HK1 (2020-2021)|8.4|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1710079|002804|HK1 (2020-2021)|7.7|1|Lập trình phân tán với công nghệ Java
1710080|014233|HK1 (2018-2019)|5.1|1|Ngôn ngữ Python
1710080|004022|HK2 (2018-2019)|5.8|1|Lập trình phân tích dữ liệu 1
1710080|003953|HK1 (2019-2020)|6.1|1|Lập trình phân tích dữ liệu 2
1710080|004024|HK2 (2019-2020)|5.8|1|Nhập môn dữ liệu lớn
1710080|003733|HK1 (2020-2021)|6.0|0|Cơ sở văn hóa Việt Nam
1710080|003748|HK1 (2020-2021)|5.6|0|Hội Họa
1710081|015400|HK1 (2018-2019)|5.7|1|Công nghệ thông tin trong chuyển đổi số
1710081|014233|HK1 (2018-2019)|7.2|1|Ngôn ngữ Python
1710081|004119|HK2 (2018-2019)|6.9|1|Lập trình hướng đối tượng
1710081|004351|HK2 (2018-2019)|5.6|1|Kỹ thuật điện tử
1710081|002876|HK1 (2019-2020)|6.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710081|003953|HK1 (2019-2020)|5.4|1|Lập trình phân tích dữ liệu 2
1710081|014181|HK1 (2019-2020)|6.4|1|Hệ quản trị CSDL NoSQL MongoDB
1710081|004024|HK2 (2019-2020)|5.9|1|Nhập môn dữ liệu lớn
1710081|002804|HK1 (2020-2021)|6.0|1|Lập trình phân tán với công nghệ Java
1710082|014233|HK1 (2018-2019)|5.0|1|Ngôn ngữ Python
1710082|004022|HK2 (2018-2019)|6.5|1|Lập trình phân tích dữ liệu 1
1710082|003953|HK1 (2019-2020)|5.5|1|Lập trình phân tích dữ liệu 2
1710082|004024|HK2 (2019-2020)|5.6|1|Nhập môn dữ liệu lớn
1710082|003733|HK1 (2020-2021)|5.5|0|Cơ sở văn hóa Việt Nam
1710083|003582|HK1 (2018-2019)|8.1|0|Kỹ năng xây dựng kế hoạch
1710083|015396|HK1 (2018-2019)|5.6|0|Ứng dụng 5S và Kaizen trong sản xuất
1710083|014233|HK1 (2018-2019)|5.5|1|Ngôn ngữ Python
1710083|004022|HK2 (2018-2019)|6.0|1|Lập trình phân tích dữ liệu 1
1710083|004119|HK2 (2018-2019)|8.1|1|Lập trình hướng đối tượng
1710083|003953|HK1 (2019-2020)|7.3|1|Lập trình phân tích dữ liệu 2
1710083|014181|HK1 (2019-2020)|7.0|1|Hệ quản trị CSDL NoSQL MongoDB
1710083|002990|HK1 (2019-2020)|7.4|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710083|004024|HK2 (2019-2020)|6.2|1|Nhập môn dữ liệu lớn
1710083|003634|HK1 (2020-2021)|6.9|0|Âm nhạc – Nhạc lý và Guitar căn bản
1710083|003664|HK1 (2020-2021)|6.8|0|Xã hội học
1710083|003406|HK1 (2020-2021)|7.0|1|Lập trình Phân Tán Công Nghệ .NET
1710084|004119|HK2 (2018-2019)|5.6|1|Lập trình hướng đối tượng
1710084|002876|HK1 (2019-2020)|7.9|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710084|014181|HK1 (2019-2020)|6.5|1|Hệ quản trị CSDL NoSQL MongoDB
1710084|003633|HK1 (2020-2021)|7.2|0|Tiếng Việt thực hành
1710084|003748|HK1 (2020-2021)|8.2|0|Hội Họa
1710084|002804|HK1 (2020-2021)|7.7|1|Lập trình phân tán với công nghệ Java
1710085|001479|HK1 (2018-2019)|8.3|0|Địa lí kinh tế
1710085|004119|HK2 (2018-2019)|7.1|1|Lập trình hướng đối tượng
1710085|002876|HK1 (2019-2020)|7.4|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710085|014181|HK1 (2019-2020)|7.4|1|Hệ quản trị CSDL NoSQL MongoDB
1710085|014192|HK1 (2020-2021)|7.2|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1710085|002804|HK1 (2020-2021)|6.2|1|Lập trình phân tán với công nghệ Java
1710086|004119|HK2 (2018-2019)|5.7|1|Lập trình hướng đối tượng
1710086|004022|HK2 (2018-2019)|6.7|1|Lập trình phân tích dữ liệu 1
1710086|002990|HK1 (2019-2020)|6.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710086|004021|HK1 (2019-2020)|5.5|1|Lập trình GUI với Qt Framework
1710086|014181|HK1 (2019-2020)|6.0|1|Hệ quản trị CSDL NoSQL MongoDB
1710086|004196|HK2 (2019-2020)|8.1|1|Quản lý dự án CNTT
1710086|003406|HK1 (2020-2021)|6.4|1|Lập trình Phân Tán Công Nghệ .NET
1710086|015060|HK2 (2020-2021)|6.4|1|Phân tích và quản lý yêu cầu
1710086|015436|HK2 (2020-2021)|7.3|1|Phát triển giao diện ứng dụng
1710087|003783|HK2 (2017-2018)|4.7|0|Hàm phức và phép biến đổi Laplace
1710087|003582|HK1 (2018-2019)|5.0|0|Kỹ năng xây dựng kế hoạch
1710087|015400|HK1 (2018-2019)|7.8|1|Công nghệ thông tin trong chuyển đổi số
1710087|004119|HK2 (2018-2019)|5.6|1|Lập trình hướng đối tượng
1710087|002876|HK1 (2019-2020)|5.8|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710087|014181|HK1 (2019-2020)|5.1|1|Hệ quản trị CSDL NoSQL MongoDB
1710087|004024|HK2 (2019-2020)|5.9|1|Nhập môn dữ liệu lớn
1710087|003622|HK1 (2020-2021)|5.6|0|Tâm lý học đại cương
1710087|002804|HK1 (2020-2021)|6.5|1|Lập trình phân tán với công nghệ Java
1710088|003822|HK2 (2017-2018)|6.0|0|Logic học
1710088|015395|HK1 (2018-2019)|5.0|0|Ứng dụng hóa học trong Công nghiệp
1710088|003582|HK1 (2018-2019)|5.3|0|Kỹ năng xây dựng kế hoạch
1710088|014235|HK1 (2018-2019)|5.3|1|Ngôn ngữ R
1710088|004119|HK2 (2018-2019)|5.2|1|Lập trình hướng đối tượng
1710088|002990|HK1 (2019-2020)|5.0|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710088|014181|HK1 (2019-2020)|5.0|1|Hệ quản trị CSDL NoSQL MongoDB
1710088|003633|HK1 (2020-2021)|5.2|0|Tiếng Việt thực hành
1710088|003406|HK1 (2020-2021)|5.6|1|Lập trình Phân Tán Công Nghệ .NET
1710088|015033|HK2 (2020-2021)|5.1|1|Đồ họa máy tính
1710088|001899|HK2 (2020-2021)|5.4|1|Công nghệ phần mềm
1710088|004023|HK2 (2020-2021)|5.8|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1710089|003697|HK2 (2017-2018)|7.3|0|Toán ứng dụng
1710089|004119|HK2 (2018-2019)|7.4|1|Lập trình hướng đối tượng
1710089|002990|HK1 (2019-2020)|7.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710089|014181|HK1 (2019-2020)|8.0|1|Hệ quản trị CSDL NoSQL MongoDB
1710089|014192|HK1 (2020-2021)|7.2|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1710089|003406|HK1 (2020-2021)|7.9|1|Lập trình Phân Tán Công Nghệ .NET
1710090|003783|HK2 (2017-2018)|5.8|0|Hàm phức và phép biến đổi Laplace
1710090|003582|HK1 (2018-2019)|6.1|0|Kỹ năng xây dựng kế hoạch
1710090|004119|HK2 (2018-2019)|5.9|1|Lập trình hướng đối tượng
1710090|002990|HK1 (2019-2020)|6.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710090|014181|HK1 (2019-2020)|7.5|1|Hệ quản trị CSDL NoSQL MongoDB
1710090|001729|HK2 (2019-2020)|5.9|1|Tương tác người máy
1710090|004024|HK2 (2019-2020)|5.7|1|Nhập môn dữ liệu lớn
1710090|003622|HK1 (2020-2021)|5.3|0|Tâm lý học đại cương
1710090|014192|HK1 (2020-2021)|5.0|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1710090|003406|HK1 (2020-2021)|5.7|1|Lập trình Phân Tán Công Nghệ .NET
1710090|015436|HK2 (2020-2021)|5.8|1|Phát triển giao diện ứng dụng
1710091|003631|HK2 (2017-2018)|8.0|0|Vật lý đại cương
1710091|003605|HK2 (2017-2018)|7.7|0|Phương pháp tính
1710091|001479|HK1 (2018-2019)|7.8|0|Địa lí kinh tế
1710091|015396|HK1 (2018-2019)|7.1|0|Ứng dụng 5S và Kaizen trong sản xuất
1710091|004119|HK2 (2018-2019)|6.1|1|Lập trình hướng đối tượng
1710091|002876|HK1 (2019-2020)|6.0|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710091|014181|HK1 (2019-2020)|7.1|1|Hệ quản trị CSDL NoSQL MongoDB
1710091|002804|HK1 (2020-2021)|7.5|1|Lập trình phân tán với công nghệ Java
1710091|001758|HK1 (2020-2021)|7.8|1|Phân tích thiết kế giải thuật
1710092|003822|HK2 (2017-2018)|5.5|0|Logic học
1710092|003605|HK2 (2017-2018)|8.0|0|Phương pháp tính
1710092|001479|HK1 (2018-2019)|5.6|0|Địa lí kinh tế
1710092|014233|HK1 (2018-2019)|7.0|1|Ngôn ngữ Python
1710092|004022|HK2 (2018-2019)|7.2|1|Lập trình phân tích dữ liệu 1
1710092|004351|HK2 (2018-2019)|7.3|1|Kỹ thuật điện tử
1710092|003953|HK1 (2019-2020)|7.4|1|Lập trình phân tích dữ liệu 2
1710092|004024|HK2 (2019-2020)|8.2|1|Nhập môn dữ liệu lớn
1710092|004023|HK2 (2020-2021)|5.8|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1710093|003783|HK2 (2017-2018)|5.1|0|Hàm phức và phép biến đổi Laplace
1710093|004119|HK2 (2018-2019)|5.8|1|Lập trình hướng đối tượng
1710093|004351|HK2 (2018-2019)|5.7|1|Kỹ thuật điện tử
1710093|002990|HK1 (2019-2020)|6.0|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710093|004021|HK1 (2019-2020)|6.1|1|Lập trình GUI với Qt Framework
1710093|014181|HK1 (2019-2020)|5.1|1|Hệ quản trị CSDL NoSQL MongoDB
1710093|001729|HK2 (2019-2020)|5.1|1|Tương tác người máy
1710093|003664|HK1 (2020-2021)|5.7|0|Xã hội học
1710093|003406|HK1 (2020-2021)|5.9|1|Lập trình Phân Tán Công Nghệ .NET
1710093|015033|HK2 (2020-2021)|5.8|1|Đồ họa máy tính
1710093|015036|HK2 (2020-2021)|5.6|1|Ngôn ngữ lập trình
1710093|015458|HK2 (2020-2021)|5.8|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1710094|014233|HK1 (2018-2019)|6.3|1|Ngôn ngữ Python
1710094|015400|HK1 (2018-2019)|6.8|1|Công nghệ thông tin trong chuyển đổi số
1710094|014234|HK1 (2018-2019)|5.5|1|Tính toán số & Matlab
1710094|004022|HK2 (2018-2019)|5.6|1|Lập trình phân tích dữ liệu 1
1710094|004119|HK2 (2018-2019)|5.2|1|Lập trình hướng đối tượng
1710094|003953|HK1 (2019-2020)|5.7|1|Lập trình phân tích dữ liệu 2
1710094|001730|HK1 (2019-2020)|6.9|1|Automat & ngôn ngữ hình thức
1710094|004024|HK2 (2019-2020)|5.5|1|Nhập môn dữ liệu lớn
1710094|003733|HK1 (2020-2021)|5.8|0|Cơ sở văn hóa Việt Nam
1710094|001758|HK1 (2020-2021)|5.0|1|Phân tích thiết kế giải thuật
1710094|015060|HK2 (2020-2021)|5.9|1|Phân tích và quản lý yêu cầu
1710095|003783|HK2 (2017-2018)|5.7|0|Hàm phức và phép biến đổi Laplace
1710095|004119|HK2 (2018-2019)|7.7|1|Lập trình hướng đối tượng
1710095|002876|HK1 (2019-2020)|6.7|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710095|014181|HK1 (2019-2020)|5.9|1|Hệ quản trị CSDL NoSQL MongoDB
1710095|004196|HK2 (2019-2020)|5.1|1|Quản lý dự án CNTT
1710095|003622|HK1 (2020-2021)|6.2|0|Tâm lý học đại cương
1710095|003633|HK1 (2020-2021)|5.6|0|Tiếng Việt thực hành
1710095|002804|HK1 (2020-2021)|6.9|1|Lập trình phân tán với công nghệ Java
1710095|001758|HK1 (2020-2021)|5.8|1|Phân tích thiết kế giải thuật
1710095|015458|HK2 (2020-2021)|6.6|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1710095|015033|HK2 (2020-2021)|5.8|1|Đồ họa máy tính
1710096|003822|HK2 (2017-2018)|7.1|0|Logic học
1710096|003877|HK1 (2018-2019)|6.5|0|Môi trường và con người
1710096|004119|HK2 (2018-2019)|6.2|1|Lập trình hướng đối tượng
1710096|002876|HK1 (2019-2020)|6.7|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710096|014181|HK1 (2019-2020)|7.1|1|Hệ quản trị CSDL NoSQL MongoDB
1710096|003748|HK1 (2020-2021)|7.2|0|Hội Họa
1710096|003633|HK1 (2020-2021)|7.9|0|Tiếng Việt thực hành
1710096|002804|HK1 (2020-2021)|6.3|1|Lập trình phân tán với công nghệ Java
1710096|004023|HK2 (2020-2021)|6.1|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1710096|015036|HK2 (2020-2021)|6.2|1|Ngôn ngữ lập trình
