IDSinhVien,MaMonHoc,TenDot,DiemTongKet,ThuocKCNTT,TenMonHoc
1703729,003245,HK2 (2021-2022),9.3,0,Tiếng Việt thực hành
1703729,002031,HK1 (2022-2023),6.5,1,Lập trình phân tích dữ liệu 1
1703729,001276,HK2 (2022-2023),8.1,0,Hành vi tổ chức
1703729,001076,HK2 (2022-2023),7.8,1,Tương tác người máy
1703729,003893,HK1 (2023-2024),6.5,0,Quản trị bán hàng
1703729,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1703729,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1703814,003345,HK2 (2020-2021),8.8,0,Vật lý đại cương
1703814,003206,HK1 (2021-2022),9.0,0,Môi trường và con người
1703814,010665,HK2 (2021-2022),7.9,0,Cơ sở văn hóa Việt Nam
1703814,001076,HK1 (2022-2023),8.5,1,Tương tác người máy
1703814,003893,HK2 (2022-2023),7.6,0,Quản trị bán hàng
1703814,001276,HK2 (2022-2023),7.7,0,Hành vi tổ chức
1703814,003591,HK1 (2023-2024),7.2,1,Lập trình hướng đối tượng
1703814,003443,HK1 (2023-2024),8.1,1,Khai thác dữ liệu và ứng dụng
1703814,002031,HK1 (2023-2024),7.0,1,Lập trình phân tích dữ liệu 1
1703814,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1703814,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1703994,003345,HK2 (2020-2021),10.0,0,Vật lý đại cương
1703994,003591,HK1 (2021-2022),6.3,1,Lập trình hướng đối tượng
1703994,003206,HK1 (2021-2022),9.0,0,Môi trường và con người
1703994,003245,HK2 (2021-2022),9.0,0,Tiếng Việt thực hành
1703994,001276,HK2 (2022-2023),7.2,0,Hành vi tổ chức
1703994,001076,HK2 (2022-2023),8.7,1,Tương tác người máy
1703994,002031,HK3 (2022-2023),7.8,1,Lập trình phân tích dữ liệu 1
1703994,002296,HK3 (2022-2023),8.4,0,Kiểm toán cơ bản
1703994,003893,HK1 (2023-2024),7.6,0,Quản trị bán hàng
1703994,003443,HK1 (2023-2024),8.1,1,Khai thác dữ liệu và ứng dụng
1703994,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704023,003345,HK2 (2020-2021),8.0,0,Vật lý đại cương
1704023,003206,HK1 (2021-2022),7.7,0,Môi trường và con người
1704023,003591,HK1 (2021-2022),5.3,1,Lập trình hướng đối tượng
1704023,003245,HK2 (2021-2022),9.5,0,Tiếng Việt thực hành
1704023,001276,HK2 (2022-2023),7.7,0,Hành vi tổ chức
1704023,001076,HK2 (2022-2023),8.7,1,Tương tác người máy
1704023,002031,HK3 (2022-2023),8.1,1,Lập trình phân tích dữ liệu 1
1704023,002296,HK3 (2022-2023),8.2,0,Kiểm toán cơ bản
1704023,003893,HK1 (2023-2024),7.6,0,Quản trị bán hàng
1704023,003443,HK1 (2023-2024),8.3,1,Khai thác dữ liệu và ứng dụng
1704023,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704072,003345,HK2 (2020-2021),8.9,0,Vật lý đại cương
1704072,003591,HK1 (2021-2022),5.1,1,Lập trình hướng đối tượng
1704072,003245,HK2 (2021-2022),8.8,0,Tiếng Việt thực hành
1704072,002031,HK1 (2022-2023),5.8,1,Lập trình phân tích dữ liệu 1
1704072,001076,HK1 (2023-2024),8.7,1,Tương tác người máy
1704072,003893,HK1 (2023-2024),6.9,0,Quản trị bán hàng
1704072,002296,HK2 (2023-2024),,0,Kiểm toán cơ bản
1704072,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704072,001276,HK2 (2023-2024),,0,Hành vi tổ chức
1704074,003345,HK2 (2020-2021),7.4,0,Vật lý đại cương
1704074,003591,HK1 (2021-2022),5.4,1,Lập trình hướng đối tượng
1704074,003206,HK2 (2021-2022),7.8,0,Môi trường và con người
1704074,003245,HK1 (2022-2023),7.6,0,Tiếng Việt thực hành
1704074,001076,HK1 (2022-2023),8.3,1,Tương tác người máy
1704074,001295,HK2 (2022-2023),6.9,0,Quản trị nguồn nhân lực
1704074,002031,HK3 (2022-2023),8.2,1,Lập trình phân tích dữ liệu 1
1704074,003893,HK1 (2023-2024),8.1,0,Quản trị bán hàng
1704074,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704074,001276,HK2 (2023-2024),,0,Hành vi tổ chức
1704213,003345,HK2 (2020-2021),8.5,0,Vật lý đại cương
1704213,003591,HK1 (2021-2022),7.1,1,Lập trình hướng đối tượng
1704213,003245,HK2 (2021-2022),7.9,0,Tiếng Việt thực hành
1704213,001076,HK2 (2022-2023),6.7,1,Tương tác người máy
1704213,002031,HK3 (2022-2023),6.7,1,Lập trình phân tích dữ liệu 1
1704213,003443,HK1 (2023-2024),6.8,1,Khai thác dữ liệu và ứng dụng
1704213,003893,HK1 (2023-2024),7.4,0,Quản trị bán hàng
1704213,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704213,001276,HK2 (2023-2024),,0,Hành vi tổ chức
1704220,003345,HK2 (2020-2021),7.7,0,Vật lý đại cương
1704220,003591,HK1 (2021-2022),4.7,1,Lập trình hướng đối tượng
1704220,003245,HK2 (2021-2022),8.8,0,Tiếng Việt thực hành
1704220,002031,HK3 (2022-2023),6.9,1,Lập trình phân tích dữ liệu 1
1704220,001076,HK1 (2023-2024),9.0,1,Tương tác người máy
1704220,003893,HK1 (2023-2024),6.8,0,Quản trị bán hàng
1704220,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1704220,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704270,003205,HK2 (2020-2021),6.7,0,Quản trị doanh nghiệp
1704270,003245,HK1 (2021-2022),7.9,0,Tiếng Việt thực hành
1704270,003345,HK1 (2021-2022),8.8,0,Vật lý đại cương
1704270,001295,HK2 (2021-2022),6.2,0,Quản trị nguồn nhân lực
1704270,001276,HK2 (2022-2023),6.9,0,Hành vi tổ chức
1704270,003591,HK2 (2022-2023),6.9,1,Lập trình hướng đối tượng
1704270,001076,HK2 (2022-2023),7.2,1,Tương tác người máy
1704270,003443,HK1 (2023-2024),6.9,1,Khai thác dữ liệu và ứng dụng
1704270,003893,HK1 (2023-2024),8.2,0,Quản trị bán hàng
1704270,002031,HK1 (2023-2024),7.4,1,Lập trình phân tích dữ liệu 1
1704270,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704271,003345,HK2 (2020-2021),9.4,0,Vật lý đại cương
1704271,003206,HK1 (2021-2022),9.1,0,Môi trường và con người
1704271,003325,HK2 (2021-2022),7.4,0,Tâm lý học đại cương
1704271,003591,HK3 (2021-2022),8.0,1,Lập trình hướng đối tượng
1704271,002031,HK1 (2022-2023),7.8,1,Lập trình phân tích dữ liệu 1
1704271,001276,HK2 (2022-2023),7.7,0,Hành vi tổ chức
1704271,001076,HK2 (2022-2023),9.2,1,Tương tác người máy
1704271,002296,HK3 (2022-2023),8.8,0,Kiểm toán cơ bản
1704271,003893,HK3 (2022-2023),8.5,0,Quản trị bán hàng
1704271,003443,HK1 (2023-2024),8.2,1,Khai thác dữ liệu và ứng dụng
1704271,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704318,003345,HK2 (2020-2021),7.8,0,Vật lý đại cương
1704318,003197,HK1 (2021-2022),8.7,0,Kỹ năng xây dựng kế hoạch
1704318,010665,HK2 (2021-2022),7.9,0,Cơ sở văn hóa Việt Nam
1704318,002031,HK1 (2022-2023),7.3,1,Lập trình phân tích dữ liệu 1
1704318,003591,HK1 (2022-2023),8.5,1,Lập trình hướng đối tượng
1704318,001276,HK2 (2022-2023),8.3,0,Hành vi tổ chức
1704318,001295,HK2 (2022-2023),6.8,0,Quản trị nguồn nhân lực
1704318,001076,HK2 (2022-2023),8.7,1,Tương tác người máy
1704318,003893,HK1 (2023-2024),7.9,0,Quản trị bán hàng
1704318,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704610,003345,HK2 (2020-2021),6.7,0,Vật lý đại cương
1704610,003591,HK1 (2021-2022),4.6,1,Lập trình hướng đối tượng
1704610,003205,HK1 (2021-2022),6.7,0,Quản trị doanh nghiệp
1704610,003325,HK2 (2021-2022),7.1,0,Tâm lý học đại cương
1704610,002031,HK1 (2022-2023),2.0,1,Lập trình phân tích dữ liệu 1
1704610,001276,HK2 (2022-2023),6.9,0,Hành vi tổ chức
1704610,001076,HK1 (2023-2024),5.8,1,Tương tác người máy
1704675,003395,HK2 (2020-2021),8.0,0,Logic học
1704675,003205,HK1 (2021-2022),6.3,0,Quản trị doanh nghiệp
1704675,003325,HK2 (2021-2022),8.0,0,Tâm lý học đại cương
1704675,002031,HK1 (2022-2023),7.1,1,Lập trình phân tích dữ liệu 1
1704675,001276,HK2 (2022-2023),7.2,0,Hành vi tổ chức
1704675,001076,HK2 (2022-2023),7.9,1,Tương tác người máy
1704675,003893,HK1 (2023-2024),5.8,0,Quản trị bán hàng
1704675,003591,HK1 (2023-2024),4.4,1,Lập trình hướng đối tượng
1704675,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704744,003395,HK2 (2020-2021),0.0,0,Logic học
1704744,003193,HK2 (2020-2021),0.0,0,Toán ứng dụng
1704744,003197,HK2 (2021-2022),7.5,0,Kỹ năng xây dựng kế hoạch
1704744,003345,HK2 (2021-2022),7.6,0,Vật lý đại cương
1704744,003245,HK2 (2022-2023),8.9,0,Tiếng Việt thực hành
1704744,002031,HK3 (2022-2023),6.5,1,Lập trình phân tích dữ liệu 1
1704744,003591,HK3 (2022-2023),4.1,1,Lập trình hướng đối tượng
1704744,003453,HK2 (2023-2024),,1,Tiếp thị điện tử
1704744,001076,HK2 (2023-2024),,1,Tương tác người máy
1704744,002296,HK2 (2023-2024),,0,Kiểm toán cơ bản
1704757,003345,HK2 (2020-2021),7.8,0,Vật lý đại cương
1704757,003197,HK1 (2021-2022),8.1,0,Kỹ năng xây dựng kế hoạch
1704757,003591,HK1 (2021-2022),6.0,1,Lập trình hướng đối tượng
1704757,010665,HK1 (2021-2022),7.9,0,Cơ sở văn hóa Việt Nam
1704757,001295,HK2 (2021-2022),7.3,0,Quản trị nguồn nhân lực
1704757,001276,HK1 (2022-2023),6.7,0,Hành vi tổ chức
1704757,002031,HK1 (2022-2023),9.1,1,Lập trình phân tích dữ liệu 1
1704757,001076,HK1 (2022-2023),8.3,1,Tương tác người máy
1704757,003893,HK2 (2022-2023),8.1,0,Quản trị bán hàng
1704757,003443,HK2 (2022-2023),7.6,1,Khai thác dữ liệu và ứng dụng
1704757,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704912,003345,HK2 (2020-2021),9.0,0,Vật lý đại cương
1704912,003591,HK1 (2021-2022),5.8,1,Lập trình hướng đối tượng
1704912,003206,HK1 (2021-2022),8.6,0,Môi trường và con người
1704912,003325,HK2 (2021-2022),8.2,0,Tâm lý học đại cương
1704912,001276,HK2 (2022-2023),8.2,0,Hành vi tổ chức
1704912,001076,HK2 (2022-2023),8.2,1,Tương tác người máy
1704912,002031,HK3 (2022-2023),6.9,1,Lập trình phân tích dữ liệu 1
1704912,002296,HK3 (2022-2023),7.2,0,Kiểm toán cơ bản
1704912,003893,HK1 (2023-2024),8.6,0,Quản trị bán hàng
1704912,003443,HK1 (2023-2024),8.0,1,Khai thác dữ liệu và ứng dụng
1704912,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704915,003345,HK2 (2020-2021),8.1,0,Vật lý đại cương
1704915,003591,HK1 (2021-2022),5.6,1,Lập trình hướng đối tượng
1704915,003245,HK2 (2021-2022),8.9,0,Tiếng Việt thực hành
1704915,002031,HK3 (2022-2023),5.8,1,Lập trình phân tích dữ liệu 1
1704915,001076,HK1 (2023-2024),8.4,1,Tương tác người máy
1704915,003893,HK1 (2023-2024),7.0,0,Quản trị bán hàng
1704915,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1704915,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704922,003320,HK2 (2020-2021),9.3,0,Phương pháp tính
1704922,003197,HK1 (2021-2022),7.7,0,Kỹ năng xây dựng kế hoạch
1704922,003245,HK2 (2021-2022),9.7,0,Tiếng Việt thực hành
1704922,001276,HK2 (2022-2023),8.1,0,Hành vi tổ chức
1704922,003591,HK2 (2022-2023),6.4,1,Lập trình hướng đối tượng
1704922,001076,HK2 (2022-2023),8.9,1,Tương tác người máy
1704922,003443,HK1 (2023-2024),6.4,1,Khai thác dữ liệu và ứng dụng
1704922,003893,HK1 (2023-2024),8.3,0,Quản trị bán hàng
1704922,002031,HK1 (2023-2024),7.2,1,Lập trình phân tích dữ liệu 1
1704922,002296,HK2 (2023-2024),,0,Kiểm toán cơ bản
1704922,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704974,003345,HK2 (2020-2021),8.7,0,Vật lý đại cương
1704974,003591,HK1 (2021-2022),7.1,1,Lập trình hướng đối tượng
1704974,003245,HK2 (2021-2022),8.6,0,Tiếng Việt thực hành
1704974,002031,HK1 (2022-2023),6.8,1,Lập trình phân tích dữ liệu 1
1704974,001076,HK1 (2023-2024),9.1,1,Tương tác người máy
1704974,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1704974,001276,HK2 (2023-2024),,0,Hành vi tổ chức
1704974,003893,HK2 (2023-2024),,0,Quản trị bán hàng
1704974,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1705013,003345,HK2 (2020-2021),9.2,0,Vật lý đại cương
1705013,003196,HK1 (2021-2022),7.2,0,Giao tiếp kinh doanh
1705013,003591,HK1 (2021-2022),8.3,1,Lập trình hướng đối tượng
1705013,003194,HK2 (2021-2022),7.2,0,Hội họa
1705013,001276,HK1 (2022-2023),7.2,0,Hành vi tổ chức
1705013,002031,HK1 (2022-2023),4.0,1,Lập trình phân tích dữ liệu 1
1705013,001295,HK1 (2022-2023),6.6,0,Quản trị nguồn nhân lực
1705013,001076,HK2 (2022-2023),7.2,1,Tương tác người máy
1705013,003443,HK1 (2023-2024),6.4,1,Khai thác dữ liệu và ứng dụng
1705013,003893,HK1 (2023-2024),6.2,0,Quản trị bán hàng
1705013,001366,HK1 (2023-2024),7.9,1,Automat & ngôn ngữ hình thức
1705033,003205,HK2 (2020-2021),7.5,0,Quản trị doanh nghiệp
1705033,003345,HK1 (2021-2022),8.3,0,Vật lý đại cương
1705033,003245,HK2 (2021-2022),8.8,0,Tiếng Việt thực hành
1705033,003591,HK1 (2022-2023),8.8,1,Lập trình hướng đối tượng
1705033,003893,HK2 (2022-2023),8.2,0,Quản trị bán hàng
1705033,001276,HK2 (2022-2023),8.2,0,Hành vi tổ chức
1705033,001295,HK2 (2022-2023),7.6,0,Quản trị nguồn nhân lực
1705033,001076,HK2 (2022-2023),8.7,1,Tương tác người máy
1705033,002031,HK3 (2022-2023),8.0,1,Lập trình phân tích dữ liệu 1
1705033,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705048,003345,HK2 (2020-2021),9.2,0,Vật lý đại cương
1705048,003196,HK1 (2021-2022),9.0,0,Giao tiếp kinh doanh
1705048,003245,HK2 (2021-2022),9.1,0,Tiếng Việt thực hành
1705048,002031,HK1 (2022-2023),5.8,1,Lập trình phân tích dữ liệu 1
1705048,001076,HK1 (2022-2023),9.0,1,Tương tác người máy
1705048,001276,HK2 (2022-2023),7.5,0,Hành vi tổ chức
1705048,001295,HK2 (2022-2023),7.2,0,Quản trị nguồn nhân lực
1705048,003443,HK2 (2022-2023),7.4,1,Khai thác dữ liệu và ứng dụng
1705048,003893,HK1 (2023-2024),7.2,0,Quản trị bán hàng
1705048,003591,HK1 (2023-2024),6.5,1,Lập trình hướng đối tượng
1705048,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705081,003395,HK2 (2020-2021),9.7,0,Logic học
1705081,003196,HK1 (2021-2022),7.4,0,Giao tiếp kinh doanh
1705081,003591,HK1 (2021-2022),9.0,1,Lập trình hướng đối tượng
1705081,003245,HK2 (2021-2022),6.7,0,Tiếng Việt thực hành
1705081,001295,HK1 (2022-2023),6.1,0,Quản trị nguồn nhân lực
1705081,002031,HK1 (2022-2023),6.8,1,Lập trình phân tích dữ liệu 1
1705081,001076,HK1 (2022-2023),6.0,1,Tương tác người máy
1705081,003893,HK2 (2022-2023),7.0,0,Quản trị bán hàng
1705081,003443,HK2 (2022-2023),7.1,1,Khai thác dữ liệu và ứng dụng
1705081,002329,HK1 (2023-2024),8.0,0,Nhập môn dữ liệu lớn
1705081,001276,HK2 (2023-2024),,0,Hành vi tổ chức
1705198,003345,HK2 (2020-2021),6.3,0,Vật lý đại cương
1705198,003205,HK1 (2021-2022),6.8,0,Quản trị doanh nghiệp
1705198,003325,HK2 (2021-2022),6.4,0,Tâm lý học đại cương
1705198,003591,HK3 (2021-2022),5.4,1,Lập trình hướng đối tượng
1705198,001076,HK2 (2022-2023),8.5,1,Tương tác người máy
1705198,002296,HK1 (2023-2024),6.4,0,Kiểm toán cơ bản
1705198,003893,HK1 (2023-2024),7.6,0,Quản trị bán hàng
1705198,002031,HK1 (2023-2024),6.7,1,Lập trình phân tích dữ liệu 1
1705198,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705198,003443,HK2 (2023-2024),,1,Khai thác dữ liệu và ứng dụng
1705198,001276,HK2 (2023-2024),,0,Hành vi tổ chức
1705228,003320,HK2 (2020-2021),9.6,0,Phương pháp tính
1705228,003197,HK1 (2021-2022),8.3,0,Kỹ năng xây dựng kế hoạch
1705228,003325,HK1 (2021-2022),7.7,0,Tâm lý học đại cương
1705228,003591,HK1 (2021-2022),4.7,1,Lập trình hướng đối tượng
1705228,003453,HK1 (2022-2023),8.3,1,Tiếp thị điện tử
1705228,001076,HK1 (2022-2023),7.8,1,Tương tác người máy
1705228,001295,HK1 (2022-2023),6.8,0,Quản trị nguồn nhân lực
1705228,002329,HK2 (2022-2023),8.0,0,Nhập môn dữ liệu lớn
1705228,003893,HK2 (2022-2023),8.1,0,Quản trị bán hàng
1705228,002031,HK3 (2022-2023),8.2,1,Lập trình phân tích dữ liệu 1
1705283,003345,HK2 (2020-2021),6.7,0,Vật lý đại cương
1705283,003591,HK1 (2021-2022),5.0,1,Lập trình hướng đối tượng
1705283,003206,HK1 (2021-2022),8.4,0,Môi trường và con người
1705283,003325,HK2 (2021-2022),7.1,0,Tâm lý học đại cương
1705283,001276,HK2 (2022-2023),6.7,0,Hành vi tổ chức
1705283,001076,HK2 (2022-2023),8.7,1,Tương tác người máy
1705283,002031,HK3 (2022-2023),7.6,1,Lập trình phân tích dữ liệu 1
1705283,002296,HK3 (2022-2023),6.2,0,Kiểm toán cơ bản
1705283,003893,HK1 (2023-2024),7.5,0,Quản trị bán hàng
1705283,003443,HK1 (2023-2024),7.9,1,Khai thác dữ liệu và ứng dụng
1705283,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705306,003395,HK2 (2020-2021),8.9,0,Logic học
1705306,003197,HK1 (2021-2022),7.4,0,Kỹ năng xây dựng kế hoạch
1705306,003591,HK1 (2021-2022),6.4,1,Lập trình hướng đối tượng
1705306,003245,HK2 (2021-2022),7.2,0,Tiếng Việt thực hành
1705306,002031,HK1 (2022-2023),7.7,1,Lập trình phân tích dữ liệu 1
1705306,001076,HK1 (2022-2023),8.3,1,Tương tác người máy
1705306,001295,HK2 (2022-2023),6.7,0,Quản trị nguồn nhân lực
1705306,001276,HK2 (2022-2023),6.7,0,Hành vi tổ chức
1705306,003893,HK1 (2023-2024),7.9,0,Quản trị bán hàng
1705306,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705323,003345,HK2 (2020-2021),8.8,0,Vật lý đại cương
1705323,003591,HK1 (2021-2022),6.2,1,Lập trình hướng đối tượng
1705323,003245,HK2 (2021-2022),6.3,0,Tiếng Việt thực hành
1705323,001276,HK2 (2022-2023),7.7,0,Hành vi tổ chức
1705323,003206,HK2 (2022-2023),7.6,0,Môi trường và con người
1705323,001076,HK2 (2022-2023),8.1,1,Tương tác người máy
1705323,003893,HK1 (2023-2024),7.7,0,Quản trị bán hàng
1705323,002031,HK1 (2023-2024),6.8,1,Lập trình phân tích dữ liệu 1
1705323,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705323,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1705445,003345,HK2 (2020-2021),7.5,0,Vật lý đại cương
1705445,003196,HK1 (2021-2022),7.8,0,Giao tiếp kinh doanh
1705445,003591,HK1 (2021-2022),5.3,1,Lập trình hướng đối tượng
1705445,003245,HK2 (2021-2022),8.0,0,Tiếng Việt thực hành
1705445,001076,HK1 (2022-2023),8.2,1,Tương tác người máy
1705445,001295,HK2 (2022-2023),6.1,0,Quản trị nguồn nhân lực
1705445,001276,HK2 (2022-2023),7.6,0,Hành vi tổ chức
1705445,003893,HK1 (2023-2024),7.5,0,Quản trị bán hàng
1705445,002031,HK1 (2023-2024),8.2,1,Lập trình phân tích dữ liệu 1
1705445,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705691,003395,HK2 (2020-2021),9.7,0,Logic học
1705691,003205,HK1 (2021-2022),6.2,0,Quản trị doanh nghiệp
1705691,003591,HK1 (2021-2022),9.7,1,Lập trình hướng đối tượng
1705691,003245,HK2 (2021-2022),9.6,0,Tiếng Việt thực hành
1705691,001276,HK2 (2022-2023),8.3,0,Hành vi tổ chức
1705691,001076,HK2 (2022-2023),9.2,1,Tương tác người máy
1705691,002031,HK3 (2022-2023),7.6,1,Lập trình phân tích dữ liệu 1
1705691,002296,HK3 (2022-2023),9.3,0,Kiểm toán cơ bản
1705691,003893,HK1 (2023-2024),8.7,0,Quản trị bán hàng
1705691,003443,HK1 (2023-2024),8.7,1,Khai thác dữ liệu và ứng dụng
1705691,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705721,003345,HK2 (2020-2021),7.5,0,Vật lý đại cương
1705721,003245,HK2 (2021-2022),7.7,0,Tiếng Việt thực hành
1705721,003206,HK2 (2021-2022),6.5,0,Môi trường và con người
1705721,002031,HK1 (2022-2023),1.5,1,Lập trình phân tích dữ liệu 1
1705721,001076,HK2 (2022-2023),6.9,1,Tương tác người máy
1705721,003893,HK1 (2023-2024),5.9,0,Quản trị bán hàng
1705721,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1705721,001276,HK2 (2023-2024),,0,Hành vi tổ chức
1705927,003345,HK2 (2020-2021),5.9,0,Vật lý đại cương
1705927,003325,HK2 (2021-2022),6.7,0,Tâm lý học đại cương
1705927,003591,HK2 (2022-2023),5.7,1,Lập trình hướng đối tượng
1705927,001276,HK2 (2022-2023),5.8,0,Hành vi tổ chức
1705927,002031,HK3 (2022-2023),4.9,1,Lập trình phân tích dữ liệu 1
1705927,003893,HK3 (2022-2023),7.0,0,Quản trị bán hàng
1705927,001076,HK1 (2023-2024),7.7,1,Tương tác người máy
1705927,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1705927,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1705930,003345,HK2 (2020-2021),5.9,0,Vật lý đại cương
1705930,003325,HK2 (2021-2022),7.3,0,Tâm lý học đại cương
1705930,003591,HK2 (2022-2023),5.7,1,Lập trình hướng đối tượng
1705930,001276,HK2 (2022-2023),6.4,0,Hành vi tổ chức
1705930,002031,HK3 (2022-2023),4.9,1,Lập trình phân tích dữ liệu 1
1705930,003893,HK3 (2022-2023),6.2,0,Quản trị bán hàng
1705930,001076,HK1 (2023-2024),7.5,1,Tương tác người máy
1705930,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1705930,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1705973,003345,HK2 (2020-2021),7.3,0,Vật lý đại cương
1705973,003206,HK1 (2021-2022),7.2,0,Môi trường và con người
1705973,003591,HK1 (2021-2022),6.8,1,Lập trình hướng đối tượng
1705973,003245,HK2 (2021-2022),6.4,0,Tiếng Việt thực hành
1705973,001276,HK2 (2022-2023),7.3,0,Hành vi tổ chức
1705973,001076,HK2 (2022-2023),8.1,1,Tương tác người máy
1705973,003893,HK1 (2023-2024),7.6,0,Quản trị bán hàng
1705973,002031,HK1 (2023-2024),6.9,1,Lập trình phân tích dữ liệu 1
1705973,002296,HK2 (2023-2024),,0,Kiểm toán cơ bản
1705973,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1705979,003345,HK2 (2020-2021),7.5,0,Vật lý đại cương
1705979,003591,HK1 (2021-2022),2.0,1,Lập trình hướng đối tượng
1705979,003325,HK2 (2021-2022),6.7,0,Tâm lý học đại cương
1705979,002031,HK1 (2022-2023),2.5,1,Lập trình phân tích dữ liệu 1
1705979,001295,HK2 (2022-2023),6.8,0,Quản trị nguồn nhân lực
1705979,001076,HK2 (2022-2023),8.1,1,Tương tác người máy
1706006,003345,HK2 (2021-2022),6.4,0,Vật lý đại cương
1706006,002031,HK2 (2021-2022),5.8,1,Lập trình phân tích dữ liệu 1
1706006,001276,HK2 (2022-2023),7.0,0,Hành vi tổ chức
1706006,001076,HK2 (2022-2023),7.4,1,Tương tác người máy
1706006,003893,HK1 (2023-2024),6.3,0,Quản trị bán hàng
1706006,003591,HK1 (2023-2024),5.2,1,Lập trình hướng đối tượng
1706006,003245,HK1 (2023-2024),7.6,0,Tiếng Việt thực hành
1706006,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1706006,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1706006,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1706013,003345,HK2 (2020-2021),7.2,0,Vật lý đại cương
1706013,003196,HK1 (2021-2022),7.7,0,Giao tiếp kinh doanh
1706013,003245,HK2 (2021-2022),8.6,0,Tiếng Việt thực hành
1706013,003893,HK2 (2022-2023),7.8,0,Quản trị bán hàng
1706013,001276,HK2 (2022-2023),6.6,0,Hành vi tổ chức
1706013,001076,HK2 (2022-2023),8.4,1,Tương tác người máy
1706013,001295,HK1 (2023-2024),8.0,0,Quản trị nguồn nhân lực
1706013,002031,HK1 (2023-2024),7.9,1,Lập trình phân tích dữ liệu 1
1706013,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1706013,003591,HK2 (2023-2024),,1,Lập trình hướng đối tượng
1706080,003345,HK2 (2020-2021),7.6,0,Vật lý đại cương
1706080,003591,HK1 (2021-2022),6.3,1,Lập trình hướng đối tượng
1706080,003245,HK1 (2021-2022),8.7,0,Tiếng Việt thực hành
1706080,002031,HK1 (2022-2023),6.3,1,Lập trình phân tích dữ liệu 1
1706080,001276,HK2 (2022-2023),7.3,0,Hành vi tổ chức
1706080,001076,HK2 (2022-2023),7.9,1,Tương tác người máy
1706080,002296,HK3 (2022-2023),9.1,0,Kiểm toán cơ bản
1706080,003893,HK3 (2022-2023),7.1,0,Quản trị bán hàng
1706080,002329,HK2 (2023-2024),,0,Nhập môn dữ liệu lớn
1706084,003345,HK2 (2020-2021),8.5,0,Vật lý đại cương
1706084,003197,HK1 (2022-2023),8.1,0,Kỹ năng xây dựng kế hoạch
1706084,003591,HK1 (2022-2023),5.1,1,Lập trình hướng đối tượng
1706084,003245,HK2 (2022-2023),8.6,0,Tiếng Việt thực hành
1706084,001076,HK1 (2023-2024),8.5,1,Tương tác người máy
1706084,002031,HK1 (2023-2024),8.1,1,Lập trình phân tích dữ liệu 1
1706084,001276,HK2 (2023-2024),,0,Hành vi tổ chức
1706084,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1706088,003345,HK2 (2020-2021),8.0,0,Vật lý đại cương
